Id_es,Id_en
bufr4/3/12/052/20/010083,bufr4/3/12/052/19/010082
bufr4/3/12/052/21/010084,bufr4/3/12/052/20/010083
bufr4/3/12/052/22/002116,bufr4/3/12/052/21/010084
bufr4/3/12/052/23/002117,bufr4/3/12/052/22/002116
bufr4/3/12/052/24/002118,bufr4/3/12/052/23/002117
bufr4/3/12/052/25/002156,bufr4/3/12/052/24/002118
bufr4/3/12/052/26/002157,bufr4/3/12/052/25/002156
bufr4/3/12/052/27/014055,bufr4/3/12/052/26/002157
bufr4/3/12/052/28/022150,bufr4/3/12/052/27/014055
bufr4/3/12/052/29/022151,bufr4/3/12/052/28/022150
bufr4/3/12/052/30/022152,bufr4/3/12/052/29/022151
bufr4/3/12/052/31/022153,bufr4/3/12/052/30/022152
bufr4/3/12/052/32/022154,bufr4/3/12/052/31/022153
bufr4/3/12/052/33/022155,bufr4/3/12/052/32/022154
bufr4/3/12/052/34/022156,bufr4/3/12/052/33/022155
bufr4/3/12/052/35/022157,bufr4/3/12/052/34/022156
bufr4/3/12/052/36/022158,bufr4/3/12/052/35/022157
bufr4/3/12/052/37/022159,bufr4/3/12/052/36/022158
bufr4/3/12/052/38/021137,bufr4/3/12/052/37/022159
bufr4/3/12/052/39/021138,bufr4/3/12/052/38/021137
bufr4/3/12/052/40/021139,bufr4/3/12/052/39/021138
bufr4/3/12/052/41/021140,bufr4/3/12/052/40/021139
bufr4/3/12/052/42/021141,bufr4/3/12/052/41/021140
bufr4/3/12/052/43/021142,bufr4/3/12/052/42/021141
bufr4/3/12/052/44/010085,bufr4/3/12/052/43/021142
bufr4/3/12/052/45/010086,bufr4/3/12/052/44/010085
bufr4/3/12/052/46/010087,bufr4/3/12/052/45/010086
bufr4/3/12/052/47/010088,bufr4/3/12/052/46/010087
bufr4/3/12/052/48/010089,bufr4/3/12/052/47/010088
bufr4/3/12/052/49/010090,bufr4/3/12/052/48/010089
bufr4/3/12/052/50/010091,bufr4/3/12/052/49/010090
bufr4/3/12/052/51/010092,bufr4/3/12/052/50/010091
bufr4/3/12/052/52/010093,bufr4/3/12/052/51/010092
bufr4/3/12/052/53/011002,bufr4/3/12/052/52/010093
bufr4/3/12/052/54/025126,bufr4/3/12/052/53/011002
bufr4/3/12/052/55/025127,bufr4/3/12/052/54/025126
bufr4/3/12/052/56/025128,bufr4/3/12/052/55/025127
bufr4/3/12/052/57/025129,bufr4/3/12/052/56/025128
bufr4/3/12/052/58/025130,bufr4/3/12/052/57/025129
bufr4/3/12/052/59/025131,bufr4/3/12/052/58/025130
bufr4/3/12/052/60/025132,bufr4/3/12/052/59/025131
bufr4/3/12/052/61/025133,bufr4/3/12/052/60/025132
bufr4/3/12/052/62/025134,bufr4/3/12/052/61/025133
bufr4/3/12/052/63/025135,bufr4/3/12/052/62/025134
bufr4/3/12/052/64/025136,bufr4/3/12/052/63/025135
bufr4/3/12/052/65/025137,bufr4/3/12/052/64/025136
bufr4/3/12/052/66/013096,bufr4/3/12/052/65/025137
bufr4/3/12/052/67/013097,bufr4/3/12/052/66/013096
bufr4/3/12/052/68/011095,bufr4/3/12/052/67/013097
bufr4/3/12/052/69/011096,bufr4/3/12/052/68/011095
bufr4/3/12/052/70/012188,bufr4/3/12/052/69/011096
bufr4/3/12/052/71/012189,bufr4/3/12/052/70/012188
bufr4/3/12/052/72/002158,bufr4/3/12/052/71/012189
bufr4/3/12/052/73/002159,bufr4/3/12/052/72/002158
bufr4/3/12/052/74/033052,bufr4/3/12/052/73/002159
bufr4/3/12/052/75/033053,bufr4/3/12/052/74/033052
bufr4/3/12/052/76/021143,bufr4/3/12/052/75/033053
bufr4/3/12/052/77/021144,bufr4/3/12/052/76/021143
bufr4/3/12/053/1/001007,bufr4/3/12/052/77/021144
bufr4/3/12/053/2/002019,bufr4/3/12/053/1/001007
bufr4/3/12/053/3/001096,bufr4/3/12/053/2/002019
bufr4/3/12/053/4/025061,bufr4/3/12/053/3/001096
bufr4/3/12/053/5/005040,bufr4/3/12/053/4/025061
bufr4/3/12/053/6/008075,bufr4/3/12/053/5/005040
bufr4/3/12/053/7/301011,bufr4/3/12/053/6/008075
bufr4/3/12/053/8/301013,bufr4/3/12/053/7/301011
bufr4/3/12/053/9/301021,bufr4/3/12/053/8/301013
bufr4/3/12/053/10/001012,bufr4/3/12/053/9/301021
bufr4/3/12/053/11/201131,bufr4/3/12/053/10/001012
bufr4/3/12/053/12/001013,bufr4/3/12/053/11/201131
bufr4/3/12/053/13/201000,bufr4/3/12/053/12/001013
bufr4/3/12/053/14/010032,bufr4/3/12/053/13/201000
bufr4/3/12/053/15/010033,bufr4/3/12/053/14/010032
bufr4/3/12/053/16/010034,bufr4/3/12/053/15/010033
bufr4/3/12/053/17/007002,bufr4/3/12/053/16/010034
bufr4/3/12/053/18/008012,bufr4/3/12/053/17/007002
bufr4/3/12/053/19/025110,bufr4/3/12/053/18/008012
bufr4/3/12/053/20/025111,bufr4/3/12/053/19/025110
bufr4/3/12/053/21/025102,bufr4/3/12/053/20/025111
bufr4/3/12/053/22/002104,bufr4/3/12/053/21/025102
bufr4/3/12/053/23/025103,bufr4/3/12/053/22/002104
bufr4/3/12/053/24/025104,bufr4/3/12/053/23/025103
bufr4/3/12/053/25/025105,bufr4/3/12/053/24/025104
bufr4/3/12/053/26/025106,bufr4/3/12/053/25/025105
bufr4/3/12/053/27/025107,bufr4/3/12/053/26/025106
bufr4/3/12/053/28/025108,bufr4/3/12/053/27/025107
bufr4/3/12/053/29/011001,bufr4/3/12/053/28/025108
bufr4/3/12/053/30/011002,bufr4/3/12/053/29/011001
bufr4/3/12/053/31/022160,bufr4/3/12/053/30/011002
bufr4/3/12/053/32/025138,bufr4/3/12/053/31/022160
bufr4/3/12/053/33/201130,bufr4/3/12/053/32/025138
bufr4/3/12/053/34/202129,bufr4/3/12/053/33/201130
bufr4/3/12/053/35/022021,bufr4/3/12/053/34/202129
bufr4/3/12/053/36/202000,bufr4/3/12/053/35/022021
bufr4/3/12/053/37/201000,bufr4/3/12/053/36/202000
bufr4/3/12/053/38/033048,bufr4/3/12/053/37/201000
bufr4/3/12/053/39/033049,bufr4/3/12/053/38/033048
bufr4/3/12/053/40/002026,bufr4/3/12/053/39/033049
bufr4/3/12/053/41/002027,bufr4/3/12/053/40/002026
bufr4/3/12/053/42/021130,bufr4/3/12/053/41/002027
bufr4/3/12/053/43/021131,bufr4/3/12/053/42/021130
bufr4/3/12/053/44/021132,bufr4/3/12/053/43/021131
bufr4/3/12/053/45/021133,bufr4/3/12/053/44/021132
bufr4/3/12/053/46/025014,bufr4/3/12/053/45/021133
bufr4/3/12/053/47/106036,bufr4/3/12/053/46/025014
bufr4/3/12/053/48/005030,bufr4/3/12/053/47/106036
bufr4/3/12/053/49/104024,bufr4/3/12/053/48/005030
bufr4/3/12/053/50/201130,bufr4/3/12/053/49/104024
bufr4/3/12/053/51/006030,bufr4/3/12/053/50/201130
bufr4/3/12/053/52/201000,bufr4/3/12/053/51/006030
bufr4/3/12/053/53/022161,bufr4/3/12/053/52/201000
bufr4/3/12/053/54/033044,bufr4/3/12/053/53/022161
bufr4/3/12/055/1/005033,bufr4/3/12/053/54/033044
bufr4/3/12/055/2/005040,bufr4/3/12/055/1/005033
bufr4/3/12/055/3/006034,bufr4/3/12/055/2/005040
bufr4/3/12/055/4/010095,bufr4/3/12/055/3/006034
bufr4/3/12/055/5/021157,bufr4/3/12/055/4/010095
bufr4/3/12/056/1/025060,bufr4/3/12/055/5/021157
bufr4/3/12/056/2/001032,bufr4/3/12/056/1/025060
bufr4/3/12/056/3/011082,bufr4/3/12/056/2/001032
bufr4/3/12/056/4/011081,bufr4/3/12/056/3/011082
bufr4/3/12/056/5/020095,bufr4/3/12/056/4/011081
bufr4/3/12/056/6/020096,bufr4/3/12/056/5/020095
bufr4/3/12/056/7/021155,bufr4/3/12/056/6/020096
bufr4/3/12/056/8/201133,bufr4/3/12/056/7/021155
bufr4/3/12/056/9/021101,bufr4/3/12/056/8/201133
bufr4/3/12/056/10/021102,bufr4/3/12/056/9/021101
bufr4/3/12/056/11/201000,bufr4/3/12/056/10/021102
bufr4/3/12/057/1/201130,bufr4/3/12/056/11/201000
bufr4/3/12/057/2/202129,bufr4/3/12/057/1/201130
bufr4/3/12/057/3/011012,bufr4/3/12/057/2/202129
bufr4/3/12/057/4/202000,bufr4/3/12/057/3/011012
bufr4/3/12/057/5/201000,bufr4/3/12/057/4/202000
bufr4/3/12/057/6/201131,bufr4/3/12/057/5/201000
bufr4/3/12/057/7/202129,bufr4/3/12/057/6/201131
bufr4/3/12/057/8/011011,bufr4/3/12/057/7/202129
bufr4/3/12/057/9/202000,bufr4/3/12/057/8/011011
bufr4/3/12/057/10/201000,bufr4/3/12/057/9/202000
bufr4/3/12/057/11/021156,bufr4/3/12/057/10/201000
bufr4/3/12/057/12/021104,bufr4/3/12/057/11/021156
bufr4/3/12/058/1/301125,bufr4/3/12/057/12/021104
bufr4/3/12/058/2/301011,bufr4/3/12/058/1/301125
bufr4/3/12/058/3/301013,bufr4/3/12/058/2/301011
bufr4/3/12/058/4/301021,bufr4/3/12/058/3/301013
bufr4/3/12/058/5/312055,bufr4/3/12/058/4/301021
bufr4/3/12/058/6/021150,bufr4/3/12/058/5/312055
bufr4/3/12/058/7/101003,bufr4/3/12/058/6/021150
bufr4/3/12/058/8/321030,bufr4/3/12/058/7/101003
bufr4/3/12/059/1/312056,bufr4/3/12/058/8/321030
bufr4/3/12/059/2/101000,bufr4/3/12/059/1/312056
bufr4/3/12/059/3/031001,bufr4/3/12/059/2/101000
bufr4/3/12/059/4/312057,bufr4/3/12/059/3/031001
bufr4/3/12/060/1/025060,bufr4/3/12/059/4/312057
bufr4/3/12/060/2/025062,bufr4/3/12/060/1/025060
bufr4/3/12/060/3/040001,bufr4/3/12/060/2/025062
bufr4/3/12/060/4/040002,bufr4/3/12/060/3/040001
bufr4/3/12/060/5/021062,bufr4/3/12/060/4/040002
bufr4/3/12/060/6/021151,bufr4/3/12/060/5/021062
bufr4/3/12/060/7/021152,bufr4/3/12/060/6/021151
bufr4/3/12/060/8/021153,bufr4/3/12/060/7/021152
bufr4/3/12/060/9/021154,bufr4/3/12/060/8/021153
bufr4/3/12/060/10/021062,bufr4/3/12/060/9/021154
bufr4/3/12/060/11/021088,bufr4/3/12/060/10/021062
bufr4/3/12/060/12/040003,bufr4/3/12/060/11/021088
bufr4/3/12/060/13/040004,bufr4/3/12/060/12/040003
bufr4/3/12/060/14/040005,bufr4/3/12/060/13/040004
bufr4/3/12/060/15/040006,bufr4/3/12/060/14/040005
bufr4/3/12/060/16/040007,bufr4/3/12/060/15/040006
bufr4/3/12/060/17/020065,bufr4/3/12/060/16/040007
bufr4/3/12/060/18/040008,bufr4/3/12/060/17/020065
bufr4/3/12/060/19/040009,bufr4/3/12/060/18/040008
bufr4/3/12/060/20/040010,bufr4/3/12/060/19/040009
bufr4/3/12/061/1/312058,bufr4/3/12/060/20/040010
bufr4/3/12/061/2/312060,bufr4/3/12/061/1/312058
bufr4/3/12/061/3/312059,bufr4/3/12/061/2/312060
bufr4/3/12/070/1/001007,bufr4/3/12/061/3/312059
bufr4/3/12/070/2/002019,bufr4/3/12/070/1/001007
bufr4/3/12/070/3/001144,bufr4/3/12/070/2/002019
bufr4/3/12/070/4/001124,bufr4/3/12/070/3/001144
bufr4/3/12/070/5/030010,bufr4/3/12/070/4/001124
bufr4/3/12/070/6/301011,bufr4/3/12/070/5/030010
bufr4/3/12/070/7/301013,bufr4/3/12/070/6/301011
bufr4/3/12/070/8/301021,bufr4/3/12/070/7/301013
bufr4/3/12/070/9/007012,bufr4/3/12/070/8/301021
bufr4/3/12/070/10/015012,bufr4/3/12/070/9/007012
bufr4/3/12/070/11/012165,bufr4/3/12/070/10/015012
bufr4/3/12/070/12/012166,bufr4/3/12/070/11/012165
bufr4/3/12/070/13/012167,bufr4/3/12/070/12/012166
bufr4/3/12/070/14/012168,bufr4/3/12/070/13/012167
bufr4/3/12/070/15/027010,bufr4/3/12/070/14/012168
bufr4/3/12/070/16/028010,bufr4/3/12/070/15/027010
bufr4/3/12/070/17/002099,bufr4/3/12/070/16/028010
bufr4/3/12/070/18/013048,bufr4/3/12/070/17/002099
bufr4/3/12/070/19/025081,bufr4/3/12/070/18/013048
bufr4/3/12/070/20/025082,bufr4/3/12/070/19/025081
bufr4/3/12/070/21/025083,bufr4/3/12/070/20/025082
bufr4/3/12/070/22/025084,bufr4/3/12/070/21/025083
bufr4/3/12/070/23/012080,bufr4/3/12/070/22/025084
bufr4/3/12/070/24/012081,bufr4/3/12/070/23/012080
bufr4/3/12/070/25/012082,bufr4/3/12/070/24/012081
bufr4/3/12/070/26/025174,bufr4/3/12/070/25/012082
bufr4/3/12/070/27/033028,bufr4/3/12/070/26/025174
bufr4/3/12/071/1/001007,bufr4/3/12/070/27/033028
bufr4/3/12/071/2/002019,bufr4/3/12/071/1/001007
bufr4/3/12/071/3/002139,bufr4/3/12/071/2/002019
bufr4/3/12/071/4/001096,bufr4/3/12/071/3/002139
bufr4/3/12/071/5/001040,bufr4/3/12/071/4/001096
bufr4/3/12/071/6/025061,bufr4/3/12/071/5/001040
bufr4/3/12/071/7/005040,bufr4/3/12/071/6/025061
bufr4/3/12/071/8/005044,bufr4/3/12/071/7/005040
bufr4/3/12/071/9/008075,bufr4/3/12/071/8/005044
bufr4/3/12/071/10/008077,bufr4/3/12/071/9/008075
bufr4/3/12/071/11/004001,bufr4/3/12/071/10/008077
bufr4/3/12/071/12/004002,bufr4/3/12/071/11/004001
bufr4/3/12/071/13/004003,bufr4/3/12/071/12/004002
bufr4/3/12/071/14/004004,bufr4/3/12/071/13/004003
bufr4/3/12/071/15/004005,bufr4/3/12/071/14/004004
bufr4/3/12/071/16/004006,bufr4/3/12/071/15/004005
bufr4/3/12/071/17/005001,bufr4/3/12/071/16/004006
bufr4/3/12/071/18/006001,bufr4/3/12/071/17/005001
bufr4/3/12/071/19/010081,bufr4/3/12/071/18/006001
bufr4/3/12/071/20/022156,bufr4/3/12/071/19/010081
bufr4/3/12/071/21/022142,bufr4/3/12/071/20/022156
bufr4/3/12/071/22/101020,bufr4/3/12/071/21/022142
bufr4/3/12/071/23/022149,bufr4/3/12/071/22/101020
bufr4/3/12/071/24/022143,bufr4/3/12/071/23/022149
bufr4/3/12/071/25/022144,bufr4/3/12/071/24/022143
bufr4/3/12/071/26/021137,bufr4/3/12/071/25/022144
bufr4/3/12/071/27/101020,bufr4/3/12/071/26/021137
bufr4/3/12/071/28/021181,bufr4/3/12/071/27/101020
bufr4/3/12/071/29/021138,bufr4/3/12/071/28/021181
bufr4/3/12/071/30/021180,bufr4/3/12/071/29/021138
bufr4/3/12/071/31/021177,bufr4/3/12/071/30/021180
bufr4/3/12/071/32/021178,bufr4/3/12/071/31/021177
bufr4/3/12/071/33/021179,bufr4/3/12/071/32/021178
bufr4/3/12/071/34/010079,bufr4/3/12/071/33/021179
bufr4/3/12/071/35/010085,bufr4/3/12/071/34/010079
bufr4/3/12/071/36/010086,bufr4/3/12/071/35/010085
bufr4/3/12/071/37/010087,bufr4/3/12/071/36/010086
bufr4/3/12/071/38/010089,bufr4/3/12/071/37/010087
bufr4/3/12/071/39/010090,bufr4/3/12/071/38/010089
bufr4/3/12/071/40/010091,bufr4/3/12/071/39/010090
bufr4/3/12/071/41/010092,bufr4/3/12/071/40/010091
bufr4/3/12/071/42/010093,bufr4/3/12/071/41/010092
bufr4/3/12/071/43/011097,bufr4/3/12/071/42/010093
bufr4/3/12/071/44/021093,bufr4/3/12/071/43/011097
bufr4/3/12/071/45/101020,bufr4/3/12/071/44/021093
bufr4/3/12/071/46/021182,bufr4/3/12/071/45/101020
bufr4/3/12/071/47/033053,bufr4/3/12/071/46/021182
bufr4/3/12/071/48/022151,bufr4/3/12/071/47/033053
bufr4/3/12/071/49/022145,bufr4/3/12/071/48/022151
bufr4/3/12/071/50/022148,bufr4/3/12/071/49/022145
bufr4/3/12/071/51/022146,bufr4/3/12/071/50/022148
bufr4/3/12/071/52/022147,bufr4/3/12/071/51/022146
bufr4/3/12/071/53/025126,bufr4/3/12/071/52/022147
bufr4/3/12/071/54/025128,bufr4/3/12/071/53/025126
bufr4/3/12/071/55/025127,bufr4/3/12/071/54/025128
bufr4/3/12/071/56/021176,bufr4/3/12/071/55/025127
bufr4/3/12/071/57/025132,bufr4/3/12/071/56/021176
bufr4/3/12/071/58/025133,bufr4/3/12/071/57/025132
bufr4/3/12/071/59/025182,bufr4/3/12/071/58/025133
bufr4/3/12/071/60/025183,bufr4/3/12/071/59/025182
bufr4/3/12/071/61/025180,bufr4/3/12/071/60/025183
bufr4/3/12/071/62/025184,bufr4/3/12/071/61/025180
bufr4/3/12/071/63/025181,bufr4/3/12/071/62/025184
bufr4/3/12/071/64/033080,bufr4/3/12/071/63/025181
,bufr4/3/12/071/64/033080
